1,0.136656531,0.843343469
1,0.641954963,0.338045037
1,0.988233109,0.008233109
1,0.926257121,0.053742879
1,0.116066886,0.863933114
1,0.066549983,0.913450017
1,0.679084294,0.300915706
1,0.558129283,0.421870717
1,0.608563544,0.371436456
1,0.658315602,0.321684398
1,0.505481447,0.474518553
1,0.262381439,0.717618561
1,0.155657503,0.824342497
1,0.725401351,0.254598649
1,0.404184549,0.575815451
1,0.448680924,0.531319076
1,0.926162684,0.053837316
1,0.607521113,0.372478887
1,0.668126479,0.311873521
1,0.474400311,0.505599689
1,0.989401736,0.009401736
1,0.528251825,0.451748175
1,0.405406107,0.574593893
1,0.700660524,0.279339476
1,0.076318739,0.903681261
1,0.790244639,0.189755361
1,0.095917712,0.884082288
1,0.547258385,0.432741615
1,0.82620375,0.15379625
1,0.201589319,0.778410681
1,0.041646894,0.938353106
1,0.758507265,0.221492735
1,0.389101567,0.590898433
1,0.349372495,0.630627505
1,0.357732918,0.622267082
1,0.667327312,0.312672688
1,0.777642403,0.202357597
1,0.285128687,0.694871313
1,0.442440933,0.537559067
1,0.63006631,0.34993369
1,0.083642747,0.896357253
1,0.865735985,0.114264015
1,0.439201668,0.540798332
1,0.054012666,0.925987334
1,0.991720384,0.011720384
1,0.70633372,0.27366628
1,0.510443619,0.469556381
1,0.78367497,0.19632503
1,0.754564421,0.225435579
1,0.062338997,0.917661003
1,0.639540278,0.340459722
1,0.924467863,0.055532137
1,0.533225583,0.446774417
1,0.163704437,0.816295563
1,0.715027588,0.264972412
1,0.421889399,0.558110601
1,0.305847908,0.674152092
1,0.421002924,0.558997076
1,0.317934853,0.662065147
1,0.296451004,0.683548996
1,0.850150171,0.129849829
1,0.618186323,0.361813677
1,0.40065083,0.57934917
1,0.673346007,0.306653993
1,0.785890672,0.194109328
1,0.276807627,0.703192373
1,0.251107189,0.728892811
1,0.515320138,0.464679862
1,0.562153032,0.417846968
1,0.493623933,0.486376067
1,0.028233609,0.951766391
1,0.731086764,0.248913236
1,0.001232193,0.978767807
1,0.583734241,0.396265759
1,0.808970386,0.171029614
1,0.935834605,0.044165395
1,0.315701309,0.664298691
1,0.651251645,0.328748355
1,0.661218428,0.318781572
1,0.234623525,0.745376475
1,0.47774936,0.50225064
1,0.816009985,0.163990015
1,0.387905808,0.592094192
1,0.72159648,0.25840352
1,0.647630302,0.332369698
1,0.370800089,0.609199911
1,0.837604019,0.142395981
1,0.290664905,0.689335095
1,0.330341799,0.649658201
1,0.205658951,0.774341049
1,0.379500336,0.600499664
1,0.298144541,0.681855459
1,0.878456966,0.101543034
1,0.827940348,0.152059652
1,0.365963346,0.614036654
1,0.313085838,0.666914162
1,0.705080128,0.274919872
1,0.215881963,0.764118037
1,0.13747577,0.84252423
1,0.945832495,0.034167505
1,0.608866663,0.371133337
1,0.792969384,0.187030616
1,0.865386023,0.114613977
1,0.27574974,0.70425026
1,0.604355754,0.375644246
1,0.776703706,0.203296294
1,0.396256795,0.583743205
1,0.287453472,0.692546528
1,0.399293466,0.580706534
1,0.129067496,0.850932504
1,0.997448065,0.017448065
1,0.23251121,0.74748879
1,0.538837113,0.441162887
1,0.228704294,0.751295706
1,0.869992714,0.110007286
1,0.439783902,0.540216098
1,0.561730868,0.418269132
1,0.559779301,0.420220699
1,0.766949537,0.213050463
1,0.728358194,0.251641806
1,0.353346261,0.626653739
1,0.776517417,0.203482583
1,0.7049755,0.2750245
1,0.009893558,0.970106442
1,0.521821042,0.458178958
1,0.357526551,0.622473449
1,0.936384811,0.043615189
1,0.234129207,0.745870793
1,0.521369398,0.458630602
1,0.962807184,0.017192816
1,0.863038945,0.116961055
1,0.842154097,0.137845903
1,0.718697105,0.261302895
1,0.742278303,0.237721697
1,0.892368564,0.087631436
1,0.237657218,0.742342782
1,0.06430632,0.91569368
1,0.737870288,0.242129712
1,0.252296476,0.727703524
1,0.436176687,0.543823313
1,0.14963447,0.83036553
1,0.928619634,0.051380366
1,0.400187423,0.579812577
1,0.367416259,0.612583741
1,0.905912371,0.074087629
1,0.905124708,0.074875292
1,0.673066528,0.306933472
1,0.618880915,0.361119085
1,0.12534359,0.85465641
1,0.874542217,0.105457783
1,0.778104433,0.201895567
1,0.449030985,0.530969015
1,0.601015308,0.378984692
1,0.337304072,0.642695928
1,0.298079712,0.681920288
1,0.752800747,0.227199253
1,0.370481175,0.609518825
1,0.267613947,0.712386053
1,0.935896369,0.044103631
1,0.5595069,0.4204931
1,0.841631162,0.138368838
1,0.335656319,0.644343681
1,0.489202757,0.490797243
1,0.23113109,0.74886891
1,0.001645086,0.978354914
1,0.64507157,0.33492843
1,0.960701811,0.019298189
1,0.370183708,0.609816292
1,0.134110081,0.845889919
1,0.345088676,0.634911324
1,0.335766901,0.644233099
1,0.743357995,0.236642005
1,0.741319828,0.238680172
1,0.241995645,0.738004355
1,0.643744204,0.336255796
1,0.325271846,0.654728154
1,0.61595314,0.36404686
1,0.435924109,0.544075891
1,0.188825652,0.791174348
1,0.273190673,0.706809327
1,0.861018082,0.118981918
1,0.766363773,0.213636227
1,0.377342853,0.602657147
1,0.264609183,0.715390817
1,0.620290551,0.359709449
1,0.340622557,0.639377443
1,0.339536956,0.640463044
1,0.428613785,0.551386215
1,0.152563652,0.827436348
1,0.087065474,0.892934526
1,0.621150901,0.358849099
1,0.686419964,0.293580036
1,0.748417511,0.231582489
1,0.975283696,0.004716304
1,0.294889959,0.685110041
1,0.629941141,0.350058859
1,0.962198633,0.017801367
1,0.282735499,0.697264501
1,0.477496941,0.502503059
1,0.759618027,0.220381973
1,0.221841629,0.758158371
1,0.872674748,0.107325252
1,0.08426264,0.89573736
1,0.104008792,0.875991208
1,0.430298715,0.549701285
1,0.176304078,0.803695922
1,0.729798289,0.250201711
1,0.151751541,0.828248459
1,0.487824426,0.492175574
1,0.454152844,0.525847156
1,0.737144432,0.242855568
1,0.719901555,0.260098445
1,0.411257308,0.568742692
1,0.960515963,0.019484037
1,0.399009935,0.580990065
1,0.739020134,0.240979866
1,0.922363913,0.057636087
1,0.345118465,0.634881535
1,0.848707154,0.131292846
1,0.240885995,0.739114005
1,0.122202986,0.857797014
1,0.826669446,0.153330554
1,0.978708925,0.001291075
1,0.407996094,0.572003906
1,0.890665276,0.089334724
1,0.927011773,0.052988227
1,0.911516383,0.068483617
1,0.442227557,0.537772443
1,0.47336287,0.50663713
1,0.327974082,0.652025918
1,0.552609251,0.427390749
1,0.282548437,0.697451563
1,0.865263251,0.114736749
1,0.18856584,0.79143416
1,0.776605277,0.203394723
1,0.329013108,0.650986892
1,0.473608113,0.506391887
1,0.041571704,0.938428296
1,0.390156568,0.589843432
1,0.638225658,0.341774342
1,0.106732204,0.873267796
1,0.527745565,0.452254435
1,0.321088236,0.658911764
1,0.697274938,0.282725062
1,0.770806125,0.209193875
1,0.214204134,0.765795866
1,0.929533691,0.050466309
1,0.93311025,0.04688975
1,0.718276545,0.261723455
1,0.122217477,0.857782523
1,0.889651183,0.090348817
1,0.24543224,0.73456776
1,0.328378759,0.651621241
1,0.746049342,0.233950658
1,0.316302681,0.663697319
1,0.032900885,0.947099115
1,0.457431038,0.522568962
1,0.048026777,0.931973223
1,0.838837364,0.141162636
1,0.39035021,0.58964979
1,0.438351587,0.541648413
1,0.426473741,0.553526259
1,0.062637609,0.917362391
1,0.602453658,0.377546342
1,0.526792306,0.453207694
1,0.078732249,0.901267751
1,0.599928604,0.380071396
1,0.614733745,0.365266255
1,0.16251033,0.81748967
1,0.218354718,0.761645282
1,0.712880043,0.267119957
1,0.588972588,0.391027412
1,0.67918918,0.30081082
1,0.697307773,0.282692227
1,0.945286982,0.034713018
1,0.281830923,0.698169077
1,0.790305958,0.189694042
1,0.815837438,0.164162562
1,0.107145832,0.872854168
1,0.696637443,0.283362557
1,0.472945127,0.507054873
1,0.34411172,0.63588828
1,0.476972147,0.503027853
1,0.857481251,0.122518749
1,0.709385226,0.270614774
1,0.376609338,0.603390662
1,0.542303197,0.437696803
1,0.68698821,0.29301179
1,0.865756655,0.114243345
1,0.913092873,0.066907127
1,0.621560598,0.358439402
1,0.145021095,0.834978905
1,0.977991131,0.002008869
1,0.734688003,0.245311997
1,0.943273501,0.036726499
1,0.011134653,0.968865347
1,0.03073157,0.94926843
1,0.082643695,0.897356305
1,0.795309719,0.184690281
1,0.270733839,0.709266161
1,0.541722995,0.438277005
1,0.85170055,0.12829945
1,0.43968463,0.54031537
1,0.429500146,0.550499854
1,0.482985786,0.497014214
1,0.110809763,0.869190237
1,0.146420457,0.833579543
1,0.140107307,0.839892693
1,0.627977005,0.352022995
1,0.083981062,0.896018938
1,0.437766623,0.542233377
1,0.764239051,0.215760949
1,0.367072729,0.612927271
1,0.606167063,0.373832937
1,0.179864004,0.800135996
1,0.86443375,0.11556625
1,0.295907164,0.684092836
1,0.137302834,0.842697166
1,0.790568799,0.189431201
1,0.410404622,0.569595378
1,0.469302418,0.510697582
1,0.091303034,0.888696966
1,0.781087277,0.198912723
1,0.004724208,0.975275792
1,0.42210451,0.55789549
1,0.970105345,0.009894655
1,0.122972508,0.857027492
1,0.336010447,0.643989553
1,0.045567608,0.934432392
1,0.593442512,0.386557488
1,0.477828532,0.502171468
1,0.309352857,0.670647143
1,0.716093673,0.263906327
1,0.572554263,0.407445737
1,0.814706298,0.165293702
1,0.149513044,0.830486956
1,0.578370901,0.401629099
1,0.497842997,0.482157003
1,0.527475063,0.452524937
1,0.463005407,0.516994593
1,0.348975223,0.631024777
1,0.51403235,0.46596765
1,0.335326933,0.644673067
1,0.09976736,0.88023264
1,0.942538307,0.037461693
1,0.821520515,0.158479485
1,0.272162472,0.707837528
1,0.107924267,0.872075733
1,0.22893841,0.75106159
1,0.098708439,0.881291561
1,0.897556784,0.082443216
1,0.569768339,0.410231661
1,0.509347143,0.470652857
1,0.761366672,0.218633328
1,0.770794102,0.209205898
1,0.268662352,0.711337648
1,0.602368961,0.377631039
1,0.482087921,0.497912079
1,0.351741494,0.628258506
1,0.049313487,0.930686513
1,0.533731873,0.446268127
1,0.211367395,0.768632605
1,0.125968882,0.854031118
1,0.710651401,0.269348599
1,0.033412741,0.946587259
1,0.409014468,0.570985532
1,0.765065574,0.214934426
1,0.586138324,0.393861676
1,0.805498612,0.174501388
1,0.289106872,0.690893128
1,0.221643317,0.758356683
1,0.635027789,0.344972211
1,0.280154105,0.699845895
1,0.125581001,0.854418999
1,0.273360593,0.706639407
1,0.674534499,0.305465501
1,0.268001745,0.711998255
1,0.801589122,0.178410878
1,0.053314674,0.926685326
1,0.159671288,0.820328712
1,0.997769853,0.017769853
1,0.641396972,0.338603028
1,0.151965833,0.828034167
1,0.907546357,0.072453643
1,0.988878418,0.008878418
1,0.834567561,0.145432439
1,0.346892161,0.633107839
1,0.000340175,0.979659825
1,0.965507784,0.014492216
1,0.988554697,0.008554697
1,0.024096104,0.955903896
1,0.686618935,0.293381065
1,0.321761308,0.658238692
1,0.626728144,0.353271856
1,0.550703694,0.429296306
1,0.786976215,0.193023785
1,0.208516017,0.771483983
1,0.134485466,0.845514534
1,0.502092083,0.477907917
1,0.029462628,0.950537372
1,0.596212735,0.383787265
1,0.627460229,0.352539771
1,0.080390091,0.899609909
1,0.687578824,0.292421176
1,0.499258569,0.480741431
1,0.179304938,0.800695062
1,0.573661187,0.406338813
1,0.759432005,0.220567995
1,0.423162817,0.556837183
1,0.847021139,0.132978861
1,0.835814781,0.144185219
1,0.011178383,0.968821617
1,0.976174261,0.003825739
1,0.783396533,0.196603467
1,0.538649285,0.441350715
